TS,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
2024-05-19 09:29:53.989569,0,0,0,0,0,0,86,89,10,0,49,107.92,330,8.00,10.00,-997.00
2024-05-19 09:29:54.052567,0,0,0,0,0,0,86,89,10,0,49,107.69,330,9.00,9.00,-999.00
2024-05-19 09:29:54.194688,0,0,0,0,0,0,86,89,10,0,49,107.98,330,9.00,10.00,-1000.00
2024-05-19 09:29:54.256543,0,0,0,0,0,0,86,89,10,0,49,108.04,330,8.00,11.00,-999.00
2024-05-19 09:29:54.399029,0,0,0,0,0,0,86,89,10,0,49,108.01,330,8.00,9.00,-1001.00
2024-05-19 09:29:54.460006,0,0,0,0,0,0,86,89,10,0,49,107.91,330,9.00,10.00,-1001.00
2024-05-19 09:29:54.604017,0,0,0,0,0,0,86,89,10,0,49,108.01,330,9.00,9.00,-1002.00
2024-05-19 09:29:54.664376,0,0,0,0,0,0,86,89,10,0,49,108.04,330,8.00,9.00,-999.00
2024-05-19 09:29:54.808740,0,0,0,0,0,0,87,90,10,0,49,108.17,330,9.00,10.00,-1001.00
2024-05-19 09:29:54.868170,0,0,0,0,0,0,87,90,10,0,49,108.16,330,10.00,9.00,-1000.00
2024-05-19 09:29:55.013500,0,0,0,0,0,0,87,90,10,0,49,108.24,330,8.00,10.00,-1000.00
2024-05-19 09:29:55.072117,0,0,0,0,0,0,87,90,10,0,49,108.15,330,8.00,11.00,-1001.00
2024-05-19 09:29:55.218705,0,0,0,0,0,0,87,90,10,0,49,108.21,330,9.00,10.00,-1001.00
2024-05-19 09:29:55.225269,0,0,0,0,0,0,87,90,10,0,49,108.20,330,9.00,11.00,-1000.00
2024-05-19 09:29:55.423154,0,0,0,0,0,0,87,90,10,0,49,107.97,330,9.00,10.00,-1001.00
2024-05-19 09:29:55.429764,0,0,0,0,0,0,87,90,10,0,49,107.91,330,8.00,10.00,-998.00
2024-05-19 09:29:55.627831,0,0,0,0,0,0,87,90,10,0,49,107.99,330,9.00,10.00,-998.00
2024-05-19 09:29:55.633128,0,0,0,0,0,0,87,90,10,0,49,108.16,330,9.00,9.00,-1000.00
2024-05-19 09:29:55.833094,0,0,0,0,0,0,87,90,10,0,49,108.30,330,9.00,10.00,-1000.00
2024-05-19 09:29:55.837054,0,0,0,0,0,0,87,90,10,0,49,108.02,330,8.00,10.00,-1001.00
2024-05-19 09:29:56.038174,0,0,0,0,0,0,87,90,10,0,49,107.88,330,10.00,10.00,-1001.00
2024-05-19 09:29:56.041339,0,0,0,0,0,0,87,90,10,0,49,108.00,330,8.00,10.00,-1001.00
2024-05-19 09:29:56.150049,0,0,0,0,0,0,87,90,10,0,49,108.01,330,10.00,10.00,-997.00
2024-05-19 09:29:56.245121,0,0,0,0,0,0,87,90,10,0,49,108.06,330,10.00,10.00,-999.00
2024-05-19 09:29:56.347030,0,0,0,0,0,0,87,90,10,0,49,108.08,330,8.00,9.00,-1002.00
2024-05-19 09:29:56.448951,0,0,0,0,0,0,87,90,10,0,49,107.77,330,9.00,11.00,-999.00
2024-05-19 09:29:56.652080,0,0,0,0,0,0,87,90,10,0,49,107.92,330,8.00,9.00,-998.00
2024-05-19 09:29:56.653094,0,0,0,0,0,0,87,90,10,0,49,108.05,330,10.00,11.00,-1001.00
2024-05-19 09:29:56.798357,0,0,0,0,0,0,89,90,10,0,49,107.91,330,9.00,11.00,-1001.00
2024-05-19 09:29:56.856890,0,0,0,0,0,0,89,90,10,0,49,108.30,330,7.00,9.00,-998.00
2024-05-19 09:29:56.959124,0,0,0,0,0,0,89,90,10,0,49,108.24,330,39.00,29.00,-1005.00
2024-05-19 09:29:57.061392,0,0,0,0,0,0,89,90,10,0,49,108.08,330,15.00,9.00,-997.00
2024-05-19 09:29:57.163805,0,0,1,0,0,0,89,90,10,0,49,108.08,330,61.00,34.00,-1002.00
2024-05-19 09:29:57.267292,0,0,3,0,0,0,89,90,10,0,49,108.08,330,1.00,51.00,-1038.00
2024-05-19 09:29:57.366884,0,0,3,0,0,0,89,90,10,0,49,108.08,330,47.00,-5.00,-1023.00
2024-05-19 09:29:57.468969,0,0,3,0,0,0,89,90,10,0,49,108.08,330,46.00,-65.00,-1178.00
2024-05-19 09:29:57.573952,1,1,4,0,0,-1,89,90,10,0,49,108.08,330,27.00,23.00,-1149.00
2024-05-19 09:29:57.675992,2,0,3,0,1,-4,89,90,10,0,49,108.08,331,25.00,29.00,-1302.00
2024-05-19 09:29:57.775805,1,-3,3,0,1,-5,88,91,10,0,49,108.08,331,0.00,22.00,-1191.00
2024-05-19 09:29:57.880602,0,-2,3,0,1,-6,88,91,19,10,49,108.31,331,-62.00,82.00,-1025.00
2024-05-19 09:29:57.979824,-1,-2,3,0,1,-7,88,91,28,20,49,108.43,331,-12.00,73.00,-1081.00
2024-05-19 09:29:58.085382,-1,-4,3,0,1,-7,88,91,36,20,49,108.54,331,-14.00,106.00,-921.00
