TS,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
2024-05-17 15:50:45.969083,0,0,0,0,0,0,76,78,10,0,50,189.63,331,0.00,8.00,-1000.00
2024-05-17 15:50:46.054318,0,0,0,0,0,0,76,78,10,0,50,189.62,331,2.00,10.00,-998.00
2024-05-17 15:50:46.153558,0,0,0,0,0,0,76,78,10,0,50,189.67,331,1.00,9.00,-1000.00
2024-05-17 15:50:46.276465,0,0,0,0,0,0,76,78,10,0,50,189.70,331,1.00,9.00,-998.00
2024-05-17 15:50:46.357371,0,0,0,0,0,0,76,78,10,0,50,189.64,331,2.00,9.00,-998.00
2024-05-17 15:50:46.480954,0,0,0,0,0,0,76,78,10,0,50,189.68,331,1.00,10.00,-999.00
2024-05-17 15:50:46.561486,0,0,0,0,0,0,76,78,10,0,50,189.64,331,3.00,9.00,-999.00
2024-05-17 15:50:46.685837,0,0,0,0,0,0,76,78,10,0,50,189.66,331,3.00,9.00,-997.00
2024-05-17 15:50:46.765436,0,0,0,0,0,0,76,78,10,0,50,189.67,331,0.00,7.00,-999.00
2024-05-17 15:50:46.893093,0,0,0,0,0,0,75,79,10,0,50,189.65,331,2.00,10.00,-999.00
2024-05-17 15:50:46.969387,0,0,0,0,0,0,75,79,10,0,50,189.65,331,2.00,9.00,-999.00
2024-05-17 15:50:47.095869,0,0,0,0,0,0,75,79,10,0,50,189.62,331,2.00,10.00,-997.00
2024-05-17 15:50:47.173446,0,0,0,0,0,0,75,79,10,0,50,189.64,331,3.00,8.00,-999.00
2024-05-17 15:50:47.275412,0,0,0,0,0,0,75,79,10,0,50,189.66,331,2.00,9.00,-1001.00
2024-05-17 15:50:47.402447,0,0,0,0,0,0,75,79,10,0,50,189.63,331,2.00,9.00,-1000.00
2024-05-17 15:50:47.479403,0,0,0,0,0,0,75,79,10,0,50,189.68,331,1.00,9.00,-999.00
2024-05-17 15:50:47.608849,0,0,0,0,0,0,75,79,10,0,50,189.64,331,2.00,9.00,-1000.00
2024-05-17 15:50:47.683502,0,0,0,0,0,0,75,79,10,0,50,189.63,331,1.00,9.00,-999.00
2024-05-17 15:50:47.812576,0,0,0,0,0,0,75,79,10,0,50,189.67,331,3.00,9.00,-1000.00
2024-05-17 15:50:47.887416,0,0,0,0,0,0,76,78,10,0,50,189.67,331,3.00,9.00,-999.00
2024-05-17 15:50:48.016967,0,0,0,0,0,0,76,78,10,0,50,189.70,331,1.00,9.00,-1002.00
2024-05-17 15:50:48.091418,0,0,0,0,0,0,76,78,10,0,50,189.65,331,1.00,8.00,-1001.00
2024-05-17 15:50:48.221675,0,0,0,0,0,0,76,78,10,0,50,189.68,331,3.00,10.00,-1001.00
2024-05-17 15:50:48.296289,0,0,0,0,0,0,76,78,10,0,50,189.67,331,2.00,10.00,-1000.00
2024-05-17 15:50:48.346617,0,0,0,0,0,0,76,78,10,0,50,189.68,331,0.00,9.00,-999.00
2024-05-17 15:50:48.539130,0,0,0,0,0,0,76,78,10,0,50,189.64,331,3.00,9.00,-1001.00
