TS,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
2024-06-07 01:04:53.436311,0,0,11,0,0,0,69,72,10,0,89,119.57,0,9.00,10.00,-1000.00
2024-06-07 01:04:53.441145,0,0,12,0,0,0,69,72,10,0,89,119.60,0,7.00,9.00,-1001.00
2024-06-07 01:04:53.636364,0,0,12,0,0,0,70,73,10,0,89,119.58,0,9.00,9.00,-1002.00
2024-06-07 01:04:53.673615,0,0,12,0,0,0,70,73,10,0,89,119.61,0,7.00,9.00,-999.00
2024-06-07 01:04:53.724925,0,0,12,0,0,0,70,73,10,0,89,119.57,0,8.00,10.00,-998.00
2024-06-07 01:04:53.841229,0,0,12,0,0,0,70,73,10,0,89,119.60,0,8.00,10.00,-998.00
2024-06-07 01:04:53.928954,0,0,12,0,0,0,70,73,10,0,89,119.62,0,8.00,8.00,-997.00
2024-06-07 01:04:54.047356,0,0,12,0,0,0,70,73,10,0,89,119.60,0,7.00,11.00,-998.00
2024-06-07 01:04:54.132930,0,0,12,0,0,0,70,73,10,0,89,119.64,0,9.00,10.00,-998.00
2024-06-07 01:04:54.256455,0,0,12,0,0,0,70,73,10,0,89,119.64,0,8.00,11.00,-1001.00
2024-06-07 01:04:54.336684,0,0,12,0,0,0,70,73,10,0,89,119.65,0,9.00,12.00,-1001.00
2024-06-07 01:04:54.455802,0,0,12,0,0,0,70,73,10,0,89,119.63,0,10.00,10.00,-997.00
2024-06-07 01:04:54.540685,0,0,12,0,0,0,70,73,10,0,89,119.66,0,9.00,10.00,-997.00
2024-06-07 01:04:54.642821,0,0,12,0,0,0,70,73,10,0,89,119.58,0,9.00,9.00,-998.00
2024-06-07 01:04:54.744735,0,0,12,0,0,0,70,73,10,0,89,119.63,0,8.00,11.00,-1003.00
2024-06-07 01:04:54.870669,0,0,12,0,0,0,70,73,10,0,89,119.63,0,9.00,11.00,-1001.00
2024-06-07 01:04:54.948754,0,0,12,0,0,0,70,73,10,0,89,119.66,0,8.00,11.00,-998.00
2024-06-07 01:04:55.075836,0,0,12,0,0,0,70,73,10,0,89,119.62,0,9.00,10.00,-997.00
2024-06-07 01:04:55.152687,0,0,12,0,0,0,70,73,10,0,89,119.64,0,8.00,11.00,-1000.00
2024-06-07 01:04:55.274869,0,0,12,0,0,0,70,73,10,0,89,119.57,0,8.00,10.00,-996.00
2024-06-07 01:04:55.356907,0,0,12,0,0,0,70,73,10,0,89,119.62,0,9.00,10.00,-999.00
2024-06-07 01:04:55.480383,0,0,12,0,0,0,70,73,10,0,89,119.68,0,8.00,12.00,-998.00
2024-06-07 01:04:55.562417,0,0,12,0,0,0,70,72,10,0,89,119.62,0,7.00,10.00,-997.00
2024-06-07 01:04:55.662828,0,0,12,0,0,0,70,72,10,0,89,119.67,0,9.00,11.00,-996.00
2024-06-07 01:04:55.764753,0,0,12,0,0,0,70,72,10,0,89,119.64,0,9.00,9.00,-999.00
2024-06-07 01:04:55.866722,0,0,12,0,0,0,70,72,10,0,89,119.65,0,10.00,10.00,-998.00
2024-06-07 01:04:55.992041,0,0,12,0,0,0,70,72,10,0,89,119.63,0,9.00,10.00,-999.00
2024-06-07 01:04:56.070673,0,0,12,0,0,0,70,72,10,0,89,119.62,0,8.00,12.00,-999.00
2024-06-07 01:04:56.201871,0,0,12,0,0,0,70,72,10,0,89,119.68,0,9.00,10.00,-1002.00
2024-06-07 01:04:56.276073,0,0,12,0,0,0,70,72,10,0,89,119.68,0,9.00,10.00,-997.00
2024-06-07 01:04:56.401174,0,0,12,0,0,0,70,72,10,0,89,119.68,0,7.00,10.00,-998.00
2024-06-07 01:04:56.478951,0,0,12,0,0,0,70,72,10,0,89,119.63,0,8.00,10.00,-999.00
2024-06-07 01:04:56.580825,0,0,12,0,0,0,70,71,10,0,89,119.65,0,10.00,10.00,-999.00
2024-06-07 01:04:56.683215,0,0,12,0,0,0,70,71,10,0,89,119.66,0,8.00,11.00,-1001.00
2024-06-07 01:04:56.810864,0,0,12,0,0,0,70,71,10,0,89,119.70,0,9.00,11.00,-1001.00
2024-06-07 01:04:56.888509,0,0,12,0,0,0,70,71,10,0,89,119.68,0,8.00,11.00,-998.00
2024-06-07 01:04:56.988979,0,0,12,0,0,0,70,71,10,0,89,119.60,0,9.00,9.00,-998.00
2024-06-07 01:04:57.041568,0,0,12,0,0,0,70,71,10,0,89,119.67,0,9.00,9.00,-998.00
2024-06-07 01:04:57.220414,0,0,12,0,0,0,70,71,10,0,89,119.63,0,10.00,10.00,-1000.00
2024-06-07 01:04:57.244515,0,0,12,0,0,0,70,71,10,0,89,119.65,0,8.00,10.00,-1000.00
2024-06-07 01:04:57.348587,0,0,12,0,0,0,70,71,10,0,89,119.67,0,9.00,9.00,-1001.00
2024-06-07 01:04:57.448775,0,0,12,0,0,0,70,71,10,0,89,119.65,0,5.00,6.00,-999.00
2024-06-07 01:04:57.630716,0,0,12,0,0,0,70,72,10,0,89,119.65,0,14.00,-3.00,-991.00
2024-06-07 01:04:57.652560,0,0,12,0,0,0,70,72,10,0,89,119.65,0,-27.00,1.00,-981.00
2024-06-07 01:04:57.835524,0,0,13,0,0,0,70,72,10,0,89,119.65,0,-36.00,45.00,-1035.00
2024-06-07 01:04:57.856544,0,0,14,0,0,0,70,72,10,0,89,119.65,0,36.00,-20.00,-1091.00
2024-06-07 01:04:58.039311,0,0,14,0,0,0,70,72,10,0,89,119.65,0,-1.00,16.00,-1220.00
2024-06-07 01:04:58.060232,0,0,14,0,0,-2,70,72,10,0,89,119.65,0,0.00,16.00,-1280.00
