TS,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
2024-05-19 08:42:32.719599,0,0,2,0,0,0,80,83,10,0,80,131.76,82,-5.00,10.00,-999.00
2024-05-19 08:42:32.839824,0,0,2,0,0,0,80,83,10,0,80,131.76,82,-6.00,8.00,-999.00
2024-05-19 08:42:32.923736,0,0,2,0,0,0,80,83,10,0,80,131.79,82,-5.00,8.00,-1001.00
2024-05-19 08:42:33.044307,0,0,2,0,0,0,80,83,10,0,80,131.81,82,-4.00,10.00,-1002.00
2024-05-19 08:42:33.127256,0,0,2,0,0,0,80,83,10,0,80,131.78,82,-4.00,8.00,-999.00
2024-05-19 08:42:33.248935,0,0,2,0,0,0,80,83,10,0,80,131.77,82,-5.00,8.00,-1000.00
2024-05-19 08:42:33.331198,0,0,2,0,0,0,81,83,10,0,80,131.78,82,-5.00,10.00,-999.00
2024-05-19 08:42:33.453904,0,0,2,0,0,0,81,83,10,0,80,131.77,82,-4.00,9.00,-998.00
2024-05-19 08:42:33.535312,0,0,2,0,0,0,81,83,10,0,80,131.73,82,-6.00,10.00,-999.00
2024-05-19 08:42:33.658705,0,0,2,0,0,0,81,83,10,0,80,131.76,82,-5.00,9.00,-1001.00
2024-05-19 08:42:33.740393,0,0,2,0,0,0,81,83,10,0,80,131.77,82,-6.00,11.00,-1000.00
2024-05-19 08:42:33.863456,0,0,2,0,0,0,81,83,10,0,80,131.74,82,-4.00,9.00,-1000.00
2024-05-19 08:42:33.944247,0,0,2,0,0,0,81,83,10,0,80,131.74,82,-6.00,9.00,-999.00
2024-05-19 08:42:34.068237,0,0,2,0,0,0,81,83,10,0,80,131.73,82,-6.00,8.00,-1000.00
2024-05-19 08:42:34.148275,0,0,2,0,0,0,81,83,10,0,80,131.77,82,-5.00,8.00,-1000.00
2024-05-19 08:42:34.273158,0,0,2,0,0,0,81,83,10,0,80,131.74,82,-5.00,9.00,-1000.00
2024-05-19 08:42:34.352382,0,0,2,0,0,0,80,83,10,0,80,131.77,82,-4.00,8.00,-998.00
2024-05-19 08:42:34.477771,0,0,2,0,0,0,80,83,10,0,80,131.79,82,-5.00,11.00,-1002.00
2024-05-19 08:42:34.556278,0,0,2,0,0,0,80,83,10,0,80,131.77,82,-4.00,8.00,-998.00
2024-05-19 08:42:34.682675,0,0,2,0,0,0,80,83,10,0,80,131.74,82,-4.00,8.00,-1000.00
2024-05-19 08:42:34.709263,0,0,2,0,0,0,80,83,10,0,80,131.78,82,-6.00,11.00,-998.00
