TS,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
2024-06-07 00:24:56.621432,0,0,-3,0,0,0,72,74,10,0,33,120.67,69,-4.00,15.00,-1001.00
2024-06-07 00:24:56.705922,0,0,-3,0,0,0,72,74,10,0,33,120.66,69,-2.00,15.00,-1000.00
2024-06-07 00:24:56.825777,0,0,-3,0,0,0,72,74,10,0,33,120.70,69,-3.00,14.00,-998.00
2024-06-07 00:24:56.909620,0,0,-3,0,0,0,72,74,10,0,33,120.63,69,-2.00,15.00,-998.00
2024-06-07 00:24:57.030302,0,0,-3,0,0,0,72,74,10,0,33,120.68,69,-2.00,17.00,-1001.00
2024-06-07 00:24:57.113365,0,0,-3,0,0,0,72,74,10,0,33,120.65,69,-4.00,16.00,-999.00
2024-06-07 00:24:57.235012,0,0,-3,0,0,0,72,74,10,0,33,120.69,69,-3.00,15.00,-998.00
2024-06-07 00:24:57.317579,0,0,-3,0,0,0,72,74,10,0,33,120.67,69,-3.00,13.00,-998.00
2024-06-07 00:24:57.419909,0,0,-3,0,0,0,72,74,10,0,33,120.61,69,-2.00,16.00,-1001.00
2024-06-07 00:24:57.542090,0,0,-3,0,0,0,72,74,10,0,33,120.63,69,-4.00,15.00,-1001.00
2024-06-07 00:24:57.623498,0,0,-3,0,0,0,72,74,10,0,33,120.65,69,-4.00,15.00,-997.00
2024-06-07 00:24:57.747056,0,0,-3,0,0,0,72,74,10,0,33,120.68,69,-3.00,15.00,-1000.00
2024-06-07 00:24:57.827695,0,0,-3,0,0,0,72,74,10,0,33,120.66,69,-3.00,14.00,-999.00
2024-06-07 00:24:57.951863,0,0,-3,0,0,0,72,74,10,0,33,120.69,69,-3.00,13.00,-1002.00
2024-06-07 00:24:58.031575,0,0,-3,0,0,0,72,74,10,0,33,120.64,69,-1.00,14.00,-998.00
2024-06-07 00:24:58.156789,0,0,-3,0,0,0,72,74,10,0,33,120.70,69,-4.00,14.00,-999.00
2024-06-07 00:24:58.235384,0,0,-3,0,0,0,72,74,10,0,33,120.61,69,-1.00,14.00,-1000.00
2024-06-07 00:24:58.287421,0,0,-3,0,0,0,72,74,10,0,33,120.61,69,-3.00,15.00,-998.00
2024-06-07 00:24:58.463581,0,0,-3,0,0,0,72,74,10,0,33,120.62,69,-3.00,13.00,-999.00
2024-06-07 00:24:58.542081,0,0,-3,0,0,0,72,75,10,0,33,120.69,69,-2.00,13.00,-1001.00
2024-06-07 00:24:58.668542,0,0,-3,0,0,0,72,75,10,0,33,120.60,69,-3.00,14.00,-999.00
2024-06-07 00:24:58.745423,0,0,-3,0,0,0,72,75,10,0,33,120.65,69,-2.00,14.00,-1000.00
2024-06-07 00:24:58.873427,0,0,-3,0,0,0,72,75,10,0,33,120.65,69,-2.00,15.00,-1001.00
2024-06-07 00:24:58.907107,0,0,-3,0,0,0,72,75,10,0,33,120.63,69,-3.00,14.00,-999.00
2024-06-07 00:24:59.000426,0,0,-3,0,0,0,72,75,10,0,33,120.69,69,-3.00,15.00,-1001.00
2024-06-07 00:24:59.102345,0,0,-3,0,0,0,72,75,10,0,33,120.62,69,-2.00,15.00,-1000.00
2024-06-07 00:24:59.282976,0,0,-3,0,0,0,72,75,10,0,33,120.62,69,-3.00,14.00,-997.00
2024-06-07 00:24:59.306302,0,0,-3,0,0,0,72,75,10,0,33,120.65,69,-2.00,14.00,-999.00
2024-06-07 00:24:59.408250,0,0,-3,0,0,0,72,75,10,0,33,120.63,69,-3.00,16.00,-999.00
