TS,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
2025-08-07T17:06:37.945381,0,0,9,0,0,0,89,92,10,0,6,172.89,0,-5.00,-4.00,-993.00
2025-08-07T17:06:38.047025,0,0,9,0,0,0,89,92,6553,0,6,172.92,0,-6.00,-5.00,-993.00
2025-08-07T17:06:38.149216,0,0,9,0,0,0,89,92,10,0,6,172.95,0,-4.00,-5.00,-1000.00
2025-08-07T17:06:38.251315,0,0,9,0,0,0,89,92,10,0,6,172.96,0,-6.00,-5.00,-1006.00
2025-08-07T17:06:38.353066,0,0,9,0,0,0,89,92,6553,0,6,172.98,0,-6.00,-5.00,-996.00
2025-08-07T17:06:38.455212,0,0,9,0,0,0,89,92,6553,0,6,172.93,0,-7.00,-5.00,-997.00
2025-08-07T17:06:38.556971,0,0,9,0,0,0,89,92,6553,0,6,172.94,0,-7.00,-5.00,-996.00
2025-08-07T17:06:38.658820,0,0,9,0,0,0,89,92,6553,0,6,172.96,0,-6.00,-4.00,-1000.00
2025-08-07T17:06:38.761218,0,0,9,0,0,0,89,92,6553,0,6,172.97,0,-6.00,-3.00,-1006.00
2025-08-07T17:06:38.863246,0,0,9,0,0,0,89,92,6553,0,6,172.92,0,-4.00,-6.00,-999.00
2025-08-07T17:06:38.964788,0,0,9,0,0,0,89,92,6553,0,6,172.96,0,-6.00,-4.00,-997.00
2025-08-07T17:06:39.067361,0,0,9,0,0,0,89,92,6553,0,6,172.92,0,-5.00,-5.00,-974.00
2025-08-07T17:06:39.171880,0,0,9,0,0,0,89,93,6553,0,6,172.96,0,-6.00,-4.00,-990.00
2025-08-07T17:06:39.271511,0,0,9,0,0,0,89,93,10,0,6,172.91,0,-6.00,-4.00,-1009.00
2025-08-07T17:06:39.372930,0,0,9,0,0,0,89,93,10,0,6,172.96,0,-5.00,-5.00,-1008.00
2025-08-07T17:06:39.481234,0,0,9,0,0,0,89,93,6553,0,6,172.97,0,-7.00,-4.00,-996.00
2025-08-07T17:06:39.577307,0,0,9,0,0,0,89,93,10,0,6,172.93,0,-6.00,-5.00,-993.00
2025-08-07T17:06:39.679690,0,0,9,0,0,0,89,93,6553,0,6,172.96,0,-6.00,-5.00,-997.00
2025-08-07T17:06:39.782064,0,0,9,0,0,0,89,93,6553,0,6,172.92,0,-7.00,-5.00,-1002.00
2025-08-07T17:06:39.883001,0,0,9,0,0,0,89,93,6553,0,6,172.96,0,-5.00,-5.00,-999.00
