TS,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
2025-08-07T17:05:20.476616,0,0,-35,0,0,0,87,90,6553,0,6,173.11,0,-1.00,-6.00,-998.00
2025-08-07T17:05:20.578074,0,0,-35,0,0,0,87,90,6553,0,6,173.09,0,1.00,-5.00,-997.00
2025-08-07T17:05:20.682292,0,0,-35,0,0,0,87,90,6553,0,6,173.10,0,0.00,-7.00,-986.00
2025-08-07T17:05:20.782688,0,0,-35,0,0,0,87,90,6553,0,6,173.14,0,0.00,-7.00,-991.00
2025-08-07T17:05:20.884248,0,0,-35,0,0,0,87,90,6553,0,6,173.11,0,2.00,-6.00,-994.00
2025-08-07T17:05:20.986362,0,0,-35,0,0,0,87,90,6553,0,6,173.12,0,0.00,-5.00,-997.00
2025-08-07T17:05:21.088408,0,0,-35,0,0,0,87,90,6553,0,6,173.11,0,0.00,-9.00,-1008.00
2025-08-07T17:05:21.191057,0,0,-35,0,0,0,87,90,6553,0,6,173.10,0,0.00,-7.00,-1005.00
2025-08-07T17:05:21.292213,0,0,-35,0,0,0,87,90,6553,0,6,173.12,0,1.00,-8.00,-1000.00
2025-08-07T17:05:21.394123,0,0,-35,0,0,0,87,90,6553,0,6,173.12,0,0.00,-7.00,-997.00
2025-08-07T17:05:21.495870,0,0,-35,0,0,0,87,90,6553,0,6,173.11,0,0.00,-6.00,-995.00
2025-08-07T17:05:21.597792,0,0,-35,0,0,0,87,90,6553,0,6,173.11,0,-2.00,2.00,-1000.00
2025-08-07T17:05:21.699825,0,0,-35,0,0,0,87,90,6553,0,6,173.12,0,0.00,-4.00,-1008.00
2025-08-07T17:05:21.801869,0,0,-35,0,0,0,87,90,6553,0,6,173.11,0,-18.00,-29.00,-1008.00
2025-08-07T17:05:21.903924,0,0,-35,0,0,0,87,90,10,0,6,173.15,0,362.00,115.00,-2063.00
2025-08-07T17:05:22.005818,0,-4,-18,1,-1,-4,87,90,10,0,6,173.15,0,267.00,-89.00,-1115.00
2025-08-07T17:05:22.108107,4,-11,-25,5,-6,-6,87,90,73,0,6,173.27,0,20.00,-2.00,-453.00
2025-08-07T17:05:22.209813,5,-17,-39,5,-8,-2,87,90,99,10,6,173.26,0,-173.00,153.00,-502.00
2025-08-07T17:05:22.311738,6,-13,-49,4,-7,2,87,90,93,10,6,173.18,0,-89.00,180.00,-677.00
2025-08-07T17:05:22.413797,5,-6,-55,3,-5,6,87,90,83,0,6,173.11,0,-175.00,62.00,-893.00
2025-08-07T17:05:22.515744,3,0,-57,2,-3,8,87,90,75,0,6,173.06,0,-246.00,-84.00,-1038.00
2025-08-07T17:05:22.617783,0,6,-61,1,-1,7,87,90,67,0,6,172.98,0,-87.00,-152.00,-1134.00
2025-08-07T17:05:22.719738,-2,9,-59,1,0,6,87,90,61,-10,6,172.93,0,-146.00,-86.00,-1098.00
2025-08-07T17:05:22.821826,-6,10,-56,0,0,5,88,90,57,-20,6,172.95,0,-129.00,-223.00,-1058.00
2025-08-07T17:05:22.923874,-7,9,-55,0,0,4,88,90,53,-20,6,172.89,0,-106.00,-78.00,-1096.00
2025-08-07T17:05:23.025869,-8,10,-56,0,0,2,88,90,51,-20,6,172.86,0,-135.00,-183.00,-1047.00
2025-08-07T17:05:23.128902,-8,12,-59,0,0,1,88,90,50,-30,6,172.84,0,-22.00,-180.00,-1065.00
2025-08-07T17:05:23.229800,-8,14,-56,1,0,0,88,90,50,-30,6,172.84,0,-146.00,-238.00,-1032.00
2025-08-07T17:05:23.331837,-9,13,-58,1,0,0,88,90,50,0,6,172.83,0,-87.00,-289.00,-1094.00
2025-08-07T17:05:23.433805,-9,13,-59,2,0,-1,88,90,52,0,6,172.89,0,-136.00,-207.00,-1173.00
2025-08-07T17:05:23.535747,-8,12,-62,2,0,-3,88,90,55,0,6,172.94,0,-173.00,-187.00,-1183.00
