TS,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
2024-05-19 09:46:52.970899,0,0,-5,0,0,0,84,87,10,0,77,128.23,153,0.00,9.00,-1002.00
2024-05-19 09:46:53.044488,0,0,-5,0,0,0,84,87,10,0,77,128.23,153,-1.00,11.00,-999.00
2024-05-19 09:46:53.175744,0,0,-5,0,0,0,84,87,10,0,77,128.19,153,-1.00,12.00,-1000.00
2024-05-19 09:46:53.248591,0,0,-5,0,0,0,84,87,10,0,77,128.25,153,-2.00,8.00,-999.00
2024-05-19 09:46:53.380439,0,0,-5,0,0,0,84,87,10,0,77,128.21,153,-2.00,10.00,-999.00
2024-05-19 09:46:53.452294,0,0,-5,0,0,0,84,87,10,0,77,128.20,153,-1.00,10.00,-1001.00
2024-05-19 09:46:53.585125,0,0,-5,0,0,0,84,87,10,0,77,128.23,153,-1.00,10.00,-999.00
2024-05-19 09:46:53.656224,0,0,-5,0,0,0,84,87,10,0,77,128.20,153,-2.00,9.00,-999.00
2024-05-19 09:46:53.790039,0,0,-5,0,0,0,84,87,10,0,77,128.17,153,-2.00,11.00,-1000.00
2024-05-19 09:46:53.860206,0,0,-5,0,0,0,84,87,10,0,77,128.22,153,-2.00,11.00,-998.00
2024-05-19 09:46:53.994753,0,0,-5,0,0,0,84,87,10,0,77,128.16,153,-2.00,12.00,-1000.00
2024-05-19 09:46:54.013314,0,0,-5,0,0,0,84,87,10,0,77,128.18,153,-1.00,10.00,-1000.00
2024-05-19 09:46:54.199852,0,0,-5,0,0,0,84,87,10,0,77,128.15,153,-2.00,10.00,-999.00
2024-05-19 09:46:54.268432,0,0,-5,0,0,0,85,87,10,0,77,128.25,153,-1.00,11.00,-998.00
2024-05-19 09:46:54.319307,0,0,-5,0,0,0,85,87,10,0,77,128.23,153,-3.00,10.00,-999.00
2024-05-19 09:46:54.507406,0,0,-5,0,0,0,85,87,10,0,77,128.19,153,0.00,11.00,-999.00
2024-05-19 09:46:54.523177,0,0,-5,0,0,0,85,87,10,0,77,128.19,153,-1.00,9.00,-997.00
2024-05-19 09:46:54.711806,0,0,-5,0,0,0,85,87,10,0,77,128.19,153,0.00,11.00,-1002.00
2024-05-19 09:46:54.727157,0,0,-5,0,0,0,85,87,10,0,77,128.10,153,-1.00,10.00,-1000.00
2024-05-19 09:46:54.916321,0,0,-5,0,0,0,85,87,10,0,77,128.17,153,-1.00,14.00,-1000.00
2024-05-19 09:46:54.931295,0,0,-5,0,0,0,85,87,10,0,77,128.15,153,-2.00,11.00,-999.00
2024-05-19 09:46:55.121297,0,0,-5,0,0,0,85,87,10,0,77,128.18,153,0.00,10.00,-999.00
2024-05-19 09:46:55.135506,0,0,-5,0,0,0,85,87,10,0,77,128.20,153,-1.00,10.00,-999.00
2024-05-19 09:46:55.326199,0,0,-5,0,0,0,85,88,10,0,77,128.18,153,-1.00,9.00,-997.00
2024-05-19 09:46:55.339471,0,0,-5,0,0,0,85,88,10,0,77,128.19,153,-2.00,10.00,-998.00
2024-05-19 09:46:55.530900,0,0,-5,0,0,0,85,88,10,0,77,128.19,153,-1.00,12.00,-998.00
2024-05-19 09:46:55.543318,0,0,-5,0,0,0,85,88,10,0,77,128.14,153,-3.00,11.00,-1001.00
2024-05-19 09:46:55.735769,0,0,-5,0,0,0,85,88,10,0,77,128.16,153,0.00,12.00,-1002.00
2024-05-19 09:46:55.747338,0,0,-5,0,0,0,85,88,10,0,77,128.13,153,-1.00,12.00,-1003.00
2024-05-19 09:46:55.906577,0,0,-5,0,0,0,85,88,10,0,77,128.18,153,-2.00,9.00,-1000.00
2024-05-19 09:46:55.951203,0,0,-5,0,0,0,85,88,10,0,77,128.25,153,-2.00,11.00,-999.00
2024-05-19 09:46:56.145212,0,0,-5,0,0,0,85,88,10,0,77,128.21,153,-10.00,5.00,-1009.00
2024-05-19 09:46:56.155241,0,0,-5,0,0,0,85,88,10,0,77,128.21,153,8.00,14.00,-1003.00
2024-05-19 09:46:56.349941,0,0,-5,0,0,0,86,87,10,0,77,128.21,153,-3.00,15.00,-1003.00
2024-05-19 09:46:56.359190,0,0,-5,0,0,0,86,87,10,0,77,128.21,153,0.00,6.00,-1007.00
2024-05-19 09:46:56.461087,0,0,-4,0,0,0,86,87,10,0,77,128.21,153,-14.00,38.00,-983.00
2024-05-19 09:46:56.657048,0,0,-4,0,0,0,86,87,10,0,77,128.21,153,-28.00,23.00,-1117.00
2024-05-19 09:46:56.665206,0,0,-4,0,0,-1,86,87,10,0,77,128.21,153,-15.00,17.00,-1209.00
2024-05-19 09:46:56.861846,0,0,-4,0,0,-4,86,87,10,0,77,128.21,153,-36.00,0.00,-1284.00
2024-05-19 09:46:56.869472,-1,-1,-4,0,0,-6,86,87,14,0,77,128.29,154,-35.00,5.00,-1109.00
2024-05-19 09:46:57.070004,-1,-1,-4,0,0,-6,86,87,22,0,77,128.42,154,-47.00,7.00,-1201.00
2024-05-19 09:46:57.073129,0,0,-4,0,0,-7,86,87,32,0,77,128.60,154,-38.00,3.00,-1091.00
2024-05-19 09:46:57.271517,-1,0,-4,0,0,-6,86,87,40,0,77,128.74,154,-20.00,8.00,-986.00
2024-05-19 09:46:57.277164,-1,0,-4,0,0,-6,85,88,48,10,77,128.82,154,-27.00,0.00,-956.00
2024-05-19 09:46:57.476532,-1,0,-4,0,0,-4,85,88,56,10,77,128.91,154,16.00,4.00,-901.00
2024-05-19 09:46:57.476585,-2,0,-4,0,0,-3,85,88,64,10,77,129.04,154,-6.00,2.00,-895.00
2024-05-19 09:46:57.532154,-1,0,-4,0,0,-3,85,88,72,20,77,129.05,154,-13.00,9.00,-928.00
2024-05-19 09:46:57.683893,-1,0,-4,0,0,-2,85,88,78,20,77,129.11,154,-18.00,15.00,-893.00
2024-05-19 09:46:57.735995,-1,0,-4,0,0,-1,85,88,83,20,77,129.17,154,7.00,-2.00,-868.00
2024-05-19 09:46:57.885990,-1,0,-4,0,0,0,85,88,87,30,77,129.18,155,-5.00,-3.00,-885.00
2024-05-19 09:46:57.939953,-1,0,-4,0,0,0,85,88,91,30,77,129.25,155,-15.00,9.00,-963.00
2024-05-19 09:46:58.090812,-1,0,-4,0,0,0,85,88,94,30,77,129.30,155,-18.00,-6.00,-942.00
2024-05-19 09:46:58.143967,-1,0,-4,0,0,0,85,88,96,30,77,129.34,155,-15.00,-5.00,-960.00
2024-05-19 09:46:58.295592,-2,0,-4,0,0,0,86,88,99,30,77,129.29,155,-12.00,-4.00,-899.00
2024-05-19 09:46:58.347938,-2,0,-4,0,0,1,86,88,100,40,77,129.28,155,-29.00,-9.00,-955.00
2024-05-19 09:46:58.450206,-1,1,-4,0,0,1,86,88,101,40,77,129.32,155,-1.00,-4.00,-926.00
2024-05-19 09:46:58.602767,-1,1,-4,0,0,1,86,88,102,40,77,129.32,155,-17.00,-23.00,-985.00
2024-05-19 09:46:58.655171,-1,1,-4,0,0,1,86,88,102,40,77,129.31,155,-46.00,-29.00,-1007.00
2024-05-19 09:46:58.807574,-1,1,-4,0,0,1,86,88,102,40,77,129.32,155,-11.00,-18.00,-966.00
