TS,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
2025-08-07T12:12:37.778392,1,0,0,0,0,0,59,62,10,0,88,154.83,0,16.00,-6.00,-999.00
2025-08-07T12:12:37.783317,1,0,0,0,0,0,59,62,10,0,88,154.85,0,15.00,-10.00,-996.00
2025-08-07T12:12:37.929214,1,0,0,0,0,0,59,62,10,0,88,154.80,0,14.00,-7.00,-1001.00
2025-08-07T12:12:37.987343,1,0,0,0,0,0,59,62,10,0,88,154.78,0,14.00,-6.00,-991.00
2025-08-07T12:12:38.151939,1,0,0,0,0,0,59,62,10,0,88,154.82,0,14.00,-7.00,-1007.00
2025-08-07T12:12:38.194453,1,0,0,0,0,0,59,62,10,0,88,154.80,0,15.00,-6.00,-999.00
2025-08-07T12:12:38.293675,1,0,0,0,0,0,59,62,10,0,88,154.80,0,16.00,-7.00,-1005.00
2025-08-07T12:12:38.344269,1,0,0,0,0,0,59,62,10,0,88,154.80,0,15.00,-7.00,-999.00
2025-08-07T12:12:38.496047,1,0,0,0,0,0,59,62,10,0,88,154.82,0,15.00,-8.00,-1001.00
2025-08-07T12:12:38.548139,1,0,0,0,0,0,59,62,10,0,88,154.82,0,14.00,-7.00,-1002.00
2025-08-07T12:12:38.650076,1,0,0,0,0,0,59,62,10,0,88,154.75,0,13.00,-7.00,-1002.00
2025-08-07T12:12:38.801991,1,0,0,0,0,0,59,62,10,0,88,154.81,0,14.00,-6.00,-1000.00
2025-08-07T12:12:38.854241,1,0,0,0,0,0,59,62,10,0,88,154.79,0,14.00,-7.00,-1001.00
2025-08-07T12:12:39.007126,1,0,0,0,0,0,59,62,10,0,88,154.78,0,14.00,-7.00,-998.00
2025-08-07T12:12:39.057823,1,0,0,0,0,0,59,62,10,0,88,154.86,0,15.00,-9.00,-997.00
2025-08-07T12:12:39.211535,1,0,0,0,0,0,60,62,10,0,88,154.83,0,16.00,-7.00,-1001.00
2025-08-07T12:12:39.261765,1,0,0,0,0,0,60,62,10,0,88,154.86,0,15.00,-7.00,-999.00
2025-08-07T12:12:39.418499,1,0,0,0,0,0,60,62,10,0,88,154.83,0,15.00,-8.00,-1002.00
2025-08-07T12:12:39.465855,1,0,0,0,0,0,60,62,10,0,88,154.82,0,14.00,-7.00,-1000.00
2025-08-07T12:12:39.567867,1,0,0,0,0,0,60,62,10,0,88,154.79,0,16.00,-8.00,-999.00
2025-08-07T12:12:39.672380,1,0,0,0,0,0,60,62,10,0,88,154.84,0,14.00,-5.00,-1001.00
2025-08-07T12:12:39.771710,1,0,0,0,0,0,60,62,10,0,88,154.77,0,16.00,-7.00,-1000.00
2025-08-07T12:12:39.930389,1,0,0,0,0,0,60,62,10,0,88,154.83,0,15.00,-9.00,-1001.00
2025-08-07T12:12:39.975789,1,0,0,0,0,0,60,62,10,0,88,154.81,0,16.00,-6.00,-997.00
2025-08-07T12:12:40.077667,1,0,0,0,0,0,60,62,10,0,88,154.78,0,14.00,-7.00,-999.00
2025-08-07T12:12:40.235437,1,0,0,0,0,0,60,62,10,0,88,154.82,0,14.00,-6.00,-998.00
2025-08-07T12:12:40.281592,1,0,0,0,0,0,60,62,10,0,88,154.86,0,15.00,-7.00,-998.00
2025-08-07T12:12:40.442506,1,0,0,0,0,0,60,62,10,0,88,154.85,0,14.00,-8.00,-1001.00
2025-08-07T12:12:40.485718,1,0,0,0,0,0,60,62,10,0,88,154.81,0,14.00,-8.00,-1000.00
2025-08-07T12:12:40.644944,1,0,0,0,0,0,60,62,10,0,88,154.82,0,15.00,-7.00,-1001.00
2025-08-07T12:12:40.689535,1,0,0,0,0,0,60,62,10,0,88,154.78,0,15.00,-6.00,-1002.00
2025-08-07T12:12:40.850092,1,0,0,0,0,0,60,62,10,0,88,154.77,0,16.00,-6.00,-998.00
2025-08-07T12:12:40.893642,1,0,0,0,0,0,60,62,10,0,88,154.83,0,15.00,-6.00,-1002.00
2025-08-07T12:12:40.944672,1,0,0,0,0,0,60,62,10,0,88,154.80,0,14.00,-7.00,-999.00
2025-08-07T12:12:41.046571,1,0,0,0,0,0,60,62,10,0,88,154.82,0,14.00,-7.00,-1004.00
2025-08-07T12:12:41.156960,1,0,0,0,0,0,61,62,10,0,88,154.77,0,15.00,-6.00,-1002.00
2025-08-07T12:12:41.250513,1,0,0,0,0,0,61,62,10,0,88,154.74,0,15.00,-8.00,-1001.00
2025-08-07T12:12:41.362520,1,0,0,0,0,0,61,62,10,0,88,154.80,0,15.00,-6.00,-1001.00
2025-08-07T12:12:41.454566,1,0,0,0,0,0,61,62,10,0,88,154.77,0,15.00,-7.00,-996.00
2025-08-07T12:12:41.566585,1,0,0,0,0,0,61,62,10,0,88,154.81,0,15.00,-8.00,-999.00
