TS,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
2024-05-19 08:09:05.207342,1,0,0,0,0,0,54,56,10,0,86,108.00,0,33.00,-7.00,-1001.00
2024-05-19 08:09:05.292933,1,0,0,0,0,0,54,56,10,0,86,108.35,0,32.00,-6.00,-1000.00
2024-05-19 08:09:05.411988,1,0,0,0,0,0,54,56,10,0,86,108.21,0,31.00,-6.00,-998.00
2024-05-19 08:09:05.497322,1,0,0,0,0,0,54,56,10,0,86,108.42,0,32.00,-6.00,-999.00
2024-05-19 08:09:05.616849,1,0,0,0,0,0,54,56,10,0,86,108.31,0,32.00,-6.00,-999.00
2024-05-19 08:09:05.701069,1,0,0,0,0,0,54,56,10,0,86,108.23,0,32.00,-6.00,-999.00
2024-05-19 08:09:05.803143,1,0,0,0,0,0,54,56,10,0,86,108.28,0,31.00,-6.00,-998.00
2024-05-19 08:09:05.924380,1,0,0,0,0,0,53,56,10,0,86,108.21,0,33.00,-5.00,-996.00
2024-05-19 08:09:06.006939,1,0,0,0,0,0,53,56,10,0,86,108.18,0,31.00,-6.00,-1000.00
2024-05-19 08:09:06.129002,1,0,0,0,0,0,53,56,10,0,86,108.02,0,32.00,-7.00,-1000.00
2024-05-19 08:09:06.210865,1,0,0,0,0,0,53,56,10,0,86,108.18,0,33.00,-6.00,-998.00
2024-05-19 08:09:06.333744,1,0,0,0,0,0,53,56,10,0,86,108.02,0,33.00,-6.00,-1000.00
2024-05-19 08:09:06.414930,1,0,0,0,0,0,53,56,10,0,86,108.39,0,32.00,-6.00,-999.00
2024-05-19 08:09:06.516981,1,0,0,0,0,0,53,56,10,0,86,108.39,0,34.00,-5.00,-1001.00
2024-05-19 08:09:06.618895,1,0,0,0,0,0,53,56,10,0,86,108.40,0,33.00,-5.00,-998.00
2024-05-19 08:09:06.743399,1,0,0,0,0,0,53,56,10,0,86,108.24,0,33.00,-5.00,-999.00
2024-05-19 08:09:06.822904,1,0,0,0,0,0,53,56,10,0,86,108.21,0,32.00,-5.00,-999.00
