TS,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
2024-06-07 15:01:50.580255,0,1,22,0,0,0,81,83,10,0,78,132.74,168,13.00,-19.00,-999.00
2024-06-07 15:01:50.678672,0,1,22,0,0,0,80,84,10,0,78,132.72,168,12.00,-20.00,-999.00
2024-06-07 15:01:50.784254,0,0,22,0,0,0,80,84,10,0,78,132.72,168,14.00,-19.00,-1001.00
2024-06-07 15:01:50.882591,0,1,22,0,0,0,80,84,10,0,78,132.63,168,13.00,-16.00,-1000.00
2024-06-07 15:01:50.984510,0,1,22,0,0,0,80,84,10,0,78,132.74,168,11.00,-19.00,-1000.00
2024-06-07 15:01:51.195538,0,1,22,0,0,0,80,84,10,0,78,132.96,168,11.00,-20.00,-998.00
2024-06-07 15:01:51.196212,0,1,22,0,0,0,80,84,10,0,78,132.53,168,14.00,-18.00,-1000.00
2024-06-07 15:01:51.290877,0,1,22,0,0,0,80,84,10,0,78,132.61,168,12.00,-19.00,-1000.00
2024-06-07 15:01:51.401882,0,1,22,0,0,0,80,84,10,0,78,132.78,168,11.00,-19.00,-999.00
2024-06-07 15:01:51.495550,0,1,22,0,0,0,80,84,10,0,78,132.36,168,13.00,-20.00,-1000.00
2024-06-07 15:01:51.604518,0,1,22,0,0,0,80,84,10,0,78,132.47,168,12.00,-20.00,-1000.00
2024-06-07 15:01:51.698857,0,0,22,0,0,0,81,83,10,0,78,132.76,168,13.00,-18.00,-998.00
2024-06-07 15:01:51.809448,0,0,22,0,0,0,81,83,10,0,78,132.82,168,13.00,-18.00,-1001.00
2024-06-07 15:01:51.902588,0,0,22,0,0,0,81,83,10,0,78,132.90,168,13.00,-17.00,-1000.00
2024-06-07 15:01:52.013087,0,1,22,0,0,0,81,83,10,0,78,132.91,168,13.00,-20.00,-999.00
2024-06-07 15:01:52.109547,0,1,22,0,0,0,81,83,10,0,78,132.83,168,13.00,-19.00,-999.00
2024-06-07 15:01:52.157688,0,1,22,0,0,0,81,83,10,0,78,132.66,168,14.00,-17.00,-998.00
2024-06-07 15:01:52.320801,0,1,22,0,0,0,81,83,10,0,78,132.50,168,9.00,-18.00,-1002.00
2024-06-07 15:01:52.363210,0,1,22,0,0,0,81,83,10,0,78,133.11,168,9.00,-21.00,-999.00
2024-06-07 15:01:52.463732,0,1,22,0,0,0,81,83,10,0,78,132.93,168,13.00,-19.00,-1000.00
2024-06-07 15:01:52.640364,0,1,22,0,0,0,81,83,10,0,78,132.91,168,12.00,-18.00,-1001.00
2024-06-07 15:01:52.668990,0,1,22,0,0,0,81,83,10,0,78,132.81,168,12.00,-19.00,-999.00
2024-06-07 15:01:52.773361,0,1,22,0,0,0,81,83,10,0,78,132.65,168,11.00,-20.00,-999.00
2024-06-07 15:01:52.874235,0,1,22,0,0,0,81,83,10,0,78,132.84,168,0.00,-25.00,-1000.00
2024-06-07 15:01:52.976169,0,0,22,0,0,0,81,83,10,0,78,132.79,168,18.00,-8.00,-1004.00
2024-06-07 15:01:53.079246,0,0,22,0,0,0,81,83,10,0,78,132.79,168,8.00,-20.00,-1002.00
2024-06-07 15:01:53.177307,0,0,22,0,0,0,81,83,10,0,78,132.79,168,18.00,-16.00,-1017.00
2024-06-07 15:01:53.349084,1,0,22,0,0,0,81,83,10,0,78,132.79,168,12.00,-9.00,-1018.00
2024-06-07 15:01:53.381223,0,0,22,0,0,0,81,83,10,0,78,132.79,168,-7.00,-31.00,-1186.00
2024-06-07 15:01:53.550212,0,0,22,0,0,-1,81,83,10,0,78,132.79,168,-1.00,-57.00,-1352.00
2024-06-07 15:01:53.585279,0,0,22,0,-1,-4,81,83,10,0,78,132.79,168,-34.00,-93.00,-1192.00
2024-06-07 15:01:53.756542,0,3,22,0,-1,-7,81,83,15,10,78,133.13,168,-57.00,-106.00,-1105.00
2024-06-07 15:01:53.789196,0,5,22,0,-2,-7,81,83,23,10,78,133.37,168,-43.00,-92.00,-1006.00
2024-06-07 15:01:53.961760,-2,6,22,0,-2,-8,81,83,32,20,78,133.03,169,-52.00,-94.00,-955.00
2024-06-07 15:01:53.993528,-3,6,22,0,-2,-7,81,83,38,30,78,133.19,169,-36.00,-92.00,-960.00
2024-06-07 15:01:54.163259,-3,7,22,0,-2,-7,81,83,46,30,78,133.67,169,-35.00,-91.00,-906.00
