TS,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
2024-05-19 09:37:06.404702,0,0,-1,0,0,0,85,88,10,0,78,131.71,164,-3.00,-8.00,-1001.00
2024-05-19 09:37:06.459972,0,0,-1,0,0,0,85,88,10,0,78,131.64,164,-4.00,-9.00,-999.00
2024-05-19 09:37:06.510951,0,0,-1,0,0,0,85,88,10,0,78,131.68,164,-3.00,-8.00,-998.00
2024-05-19 09:37:06.711849,0,0,-1,0,0,0,85,88,10,0,78,131.70,164,-2.00,-10.00,-998.00
2024-05-19 09:37:06.715054,0,0,-1,0,0,0,85,88,10,0,78,131.67,164,-2.00,-8.00,-998.00
2024-05-19 09:37:06.816792,0,0,-1,0,0,0,85,88,10,0,78,131.67,164,-3.00,-8.00,-1000.00
2024-05-19 09:37:06.918773,0,0,-1,0,0,0,85,88,10,0,78,131.72,164,-3.00,-9.00,-999.00
2024-05-19 09:37:07.020976,0,0,-1,0,0,0,86,88,10,0,78,131.72,164,-3.00,-8.00,-998.00
2024-05-19 09:37:07.122921,0,0,-1,0,0,0,86,88,10,0,78,131.66,164,-4.00,-8.00,-1000.00
2024-05-19 09:37:07.224996,0,0,-1,0,0,0,86,88,10,0,78,131.70,164,-2.00,-8.00,-997.00
2024-05-19 09:37:07.428932,0,0,-1,0,0,0,86,88,10,0,78,131.62,164,-4.00,-9.00,-1000.00
2024-05-19 09:37:07.429087,0,0,-1,0,0,0,86,88,10,0,78,131.65,164,-2.00,-8.00,-998.00
2024-05-19 09:37:07.530953,0,0,-1,0,0,0,86,88,10,0,78,131.71,164,-1.00,-8.00,-1001.00
2024-05-19 09:37:07.632901,0,0,-1,0,0,0,86,88,10,0,78,131.66,164,-2.00,-9.00,-998.00
2024-05-19 09:37:07.735822,0,0,-1,0,0,0,86,88,10,0,78,131.72,164,-4.00,-9.00,-1000.00
2024-05-19 09:37:07.838126,0,0,-1,0,0,0,86,88,10,0,78,131.72,164,-5.00,-10.00,-999.00
2024-05-19 09:37:07.940567,0,0,-1,0,0,0,86,88,10,0,78,131.69,164,-4.00,-8.00,-998.00
2024-05-19 09:37:08.040730,0,0,-1,0,0,0,86,89,10,0,78,131.71,164,-4.00,-8.00,-1000.00
2024-05-19 09:37:08.142923,0,0,-1,0,0,0,86,89,10,0,78,131.68,164,-4.00,-8.00,-1000.00
2024-05-19 09:37:08.244750,0,0,-1,0,0,0,86,89,10,0,78,131.62,164,-3.00,-8.00,-998.00
2024-05-19 09:37:08.350192,0,0,-1,0,0,0,86,89,10,0,78,131.72,164,-4.00,-8.00,-998.00
2024-05-19 09:37:08.448875,0,0,-1,0,0,0,86,89,10,0,78,131.66,164,-2.00,-7.00,-998.00
2024-05-19 09:37:08.555076,0,0,-1,0,0,0,86,89,10,0,78,131.71,164,-2.00,-9.00,-997.00
2024-05-19 09:37:08.652918,0,0,-1,0,0,0,86,89,10,0,78,131.67,164,-4.00,-8.00,-998.00
2024-05-19 09:37:08.759852,0,0,-1,0,0,0,86,89,10,0,78,131.71,164,-2.00,-8.00,-1001.00
2024-05-19 09:37:08.856889,0,0,-1,0,0,0,86,89,10,0,78,131.65,164,-2.00,-9.00,-999.00
2024-05-19 09:37:08.958882,0,0,-1,0,0,0,86,89,10,0,78,131.73,164,-3.00,-9.00,-1003.00
2024-05-19 09:37:09.066891,0,0,-1,0,0,0,86,89,10,0,78,131.73,164,-3.00,-22.00,-1000.00
2024-05-19 09:37:09.163769,0,0,-1,0,0,0,86,89,10,0,78,131.73,165,1.00,-7.00,-1009.00
2024-05-19 09:37:09.271993,0,0,-1,0,0,0,86,89,10,0,78,131.73,165,-37.00,17.00,-979.00
2024-05-19 09:37:09.367701,0,0,0,0,0,0,86,89,10,0,78,131.73,165,22.00,2.00,-1004.00
2024-05-19 09:37:09.476823,0,0,0,0,0,0,86,89,10,0,78,131.73,165,-5.00,-17.00,-1003.00
2024-05-19 09:37:09.571706,0,0,0,0,0,0,86,89,10,0,78,131.73,165,-71.00,40.00,-1161.00
2024-05-19 09:37:09.682628,0,-1,0,0,0,-1,86,89,10,0,78,131.73,165,36.00,17.00,-1241.00
2024-05-19 09:37:09.775661,0,0,0,0,0,-4,86,89,10,0,78,131.73,165,52.00,48.00,-1205.00
2024-05-19 09:37:09.886857,0,0,0,0,0,-6,86,89,19,0,78,131.77,165,-11.00,32.00,-1197.00
2024-05-19 09:37:09.979577,0,-1,0,0,0,-7,86,89,27,0,78,132.11,165,-70.00,57.00,-1081.00
2024-05-19 09:37:10.091820,0,-1,0,0,0,-7,86,90,37,10,78,132.20,165,7.00,45.00,-965.00
2024-05-19 09:37:10.183663,0,-1,0,0,0,-7,86,90,43,20,78,132.35,166,39.00,1.00,-1077.00
2024-05-19 09:37:10.295662,0,-2,0,0,0,-6,86,90,49,20,78,132.29,166,27.00,58.00,-1040.00
2024-05-19 09:37:10.387637,0,-2,0,0,0,-5,86,90,57,30,78,132.47,166,66.00,-12.00,-1179.00
2024-05-19 09:37:10.501289,1,-2,0,0,0,-4,86,90,64,30,78,132.51,166,13.00,43.00,-854.00
2024-05-19 09:37:10.540655,1,-2,0,0,0,-3,86,90,68,40,78,132.62,166,24.00,20.00,-915.00
2024-05-19 09:37:10.705267,0,-2,0,0,0,-2,86,90,73,40,78,132.60,166,14.00,52.00,-970.00
2024-05-19 09:37:10.744787,1,-2,0,0,0,-1,86,90,77,40,78,132.64,166,-33.00,68.00,-987.00
2024-05-19 09:37:10.910727,0,-2,0,0,0,-1,86,90,80,50,78,132.64,166,-29.00,47.00,-890.00
2024-05-19 09:37:10.948609,0,-1,0,0,0,0,86,90,82,50,78,132.61,166,78.00,42.00,-792.00
2024-05-19 09:37:11.114805,1,-1,0,0,0,0,86,89,84,50,78,132.72,166,24.00,42.00,-967.00
2024-05-19 09:37:11.152656,1,-1,0,0,0,0,86,89,85,50,78,132.70,167,44.00,10.00,-997.00
2024-05-19 09:37:11.254995,0,-2,0,0,0,0,86,89,86,50,78,132.71,167,14.00,30.00,-994.00
2024-05-19 09:37:11.422883,0,-2,0,0,0,0,86,89,87,50,78,132.71,167,-65.00,92.00,-928.00
2024-05-19 09:37:11.458616,0,-2,0,0,0,0,86,89,87,50,78,132.73,167,39.00,36.00,-1033.00
2024-05-19 09:37:11.562068,0,-2,0,0,0,0,86,89,87,50,78,132.71,167,32.00,11.00,-897.00
2024-05-19 09:37:11.663186,0,-1,0,0,0,0,86,89,88,50,78,132.69,167,36.00,36.00,-967.00
2024-05-19 09:37:11.831620,0,-1,0,0,0,0,86,89,87,50,78,132.69,167,84.00,-15.00,-973.00
2024-05-19 09:37:11.866570,0,-2,0,0,0,0,86,89,87,60,78,132.75,167,80.00,1.00,-846.00
2024-05-19 09:37:12.040776,0,-2,0,0,0,0,86,89,87,60,78,132.78,167,34.00,8.00,-931.00
2024-05-19 09:37:12.070483,0,-2,0,0,0,0,86,89,87,60,78,132.79,167,-33.00,36.00,-857.00
2024-05-19 09:37:12.242095,0,-2,0,0,0,0,86,89,86,60,78,132.77,168,25.00,70.00,-1114.00
2024-05-19 09:37:12.274575,0,-2,0,0,0,0,86,89,86,60,78,132.72,168,-36.00,64.00,-1121.00
2024-05-19 09:37:12.446462,0,-2,0,0,0,0,86,89,85,60,78,132.73,168,78.00,26.00,-977.00
2024-05-19 09:37:12.478588,0,-2,0,0,0,0,86,89,84,50,78,132.66,168,-74.00,107.00,-1064.00
2024-05-19 09:37:12.580922,0,-2,0,0,0,0,86,89,83,50,78,132.70,168,31.00,95.00,-1264.00
2024-05-19 09:37:12.754694,0,-2,0,0,0,0,86,89,81,50,78,132.66,168,-93.00,111.00,-1001.00
2024-05-19 09:37:12.784482,0,-2,0,0,0,0,86,89,79,50,78,132.60,168,43.00,92.00,-1187.00
2024-05-19 09:37:13.061167,0,-3,0,0,0,0,86,89,77,50,78,132.60,168,55.00,34.00,-977.00
2024-05-19 09:37:13.062032,0,-2,0,0,0,0,86,89,75,50,78,132.61,168,-110.00,114.00,-883.00
2024-05-19 09:37:13.090982,0,-2,0,0,0,0,86,88,73,50,78,132.61,168,-52.00,61.00,-1005.00
2024-05-19 09:37:13.266013,0,-2,0,0,0,0,86,88,70,50,78,132.58,169,-59.00,92.00,-1138.00
2024-05-19 09:37:13.295080,0,-2,0,0,0,0,86,88,68,50,78,132.52,169,-84.00,79.00,-1178.00
2024-05-19 09:37:13.470088,0,-2,0,0,0,0,86,88,66,40,78,132.55,169,19.00,27.00,-1079.00
2024-05-19 09:37:13.498573,0,-2,0,0,0,0,86,88,65,40,78,132.58,169,32.00,47.00,-1156.00
2024-05-19 09:37:13.674814,0,-2,0,0,0,0,86,88,64,40,78,132.52,169,1.00,50.00,-927.00
