TS,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
2025-08-06T19:49:27.171008,0,-1,17,0,0,0,82,84,10,0,9,144.13,0,1.00,33.00,-993.00
2025-08-06T19:49:27.221666,0,-1,17,0,0,0,82,84,10,0,9,144.19,0,1.00,30.00,-993.00
2025-08-06T19:49:27.397230,0,-1,17,0,0,0,82,84,10,0,9,144.01,0,0.00,30.00,-994.00
2025-08-06T19:49:27.425805,0,-1,17,0,0,0,82,84,10,0,9,143.80,0,2.00,34.00,-1001.00
2025-08-06T19:49:27.601936,0,-1,17,0,0,0,83,84,10,0,9,143.92,0,0.00,32.00,-991.00
2025-08-06T19:49:27.629700,0,-1,17,0,0,0,83,84,10,0,9,143.87,0,1.00,31.00,-1000.00
2025-08-06T19:49:27.816477,0,-1,17,0,0,0,83,84,10,0,9,144.03,0,0.00,32.00,-1002.00
2025-08-06T19:49:27.833712,0,-1,17,0,0,0,83,84,10,0,9,143.93,0,1.00,33.00,-1002.00
2025-08-06T19:49:27.935848,0,-1,17,0,0,0,83,84,10,0,9,144.04,0,2.00,33.00,-999.00
2025-08-06T19:49:28.114145,0,-1,17,0,0,0,83,84,10,0,9,143.95,0,1.00,32.00,-1001.00
2025-08-06T19:49:28.139525,0,-1,17,0,0,0,83,84,10,0,9,143.97,0,1.00,34.00,-999.00
2025-08-06T19:49:28.320854,0,-1,17,0,0,0,83,84,10,0,9,143.93,0,3.00,32.00,-999.00
2025-08-06T19:49:28.343685,0,-1,17,0,0,0,83,84,10,0,9,143.98,0,1.00,31.00,-1002.00
2025-08-06T19:49:28.524320,0,-1,17,0,0,0,83,84,10,0,9,144.36,0,0.00,33.00,-1007.00
2025-08-06T19:49:28.547666,0,-1,17,0,0,0,83,85,10,0,9,144.07,0,1.00,32.00,-1006.00
2025-08-06T19:49:28.730299,0,-1,17,0,0,0,83,85,10,0,9,143.99,0,4.00,31.00,-994.00
2025-08-06T19:49:28.751917,0,-1,17,0,0,0,83,85,10,0,9,144.03,0,0.00,30.00,-993.00
2025-08-06T19:49:28.934888,0,-1,17,0,0,0,83,85,10,0,9,144.06,0,1.00,32.00,-1008.00
2025-08-06T19:49:28.955377,0,-1,17,0,0,0,83,85,10,0,9,144.02,0,1.00,32.00,-1014.00
2025-08-06T19:49:29.137710,0,-1,17,0,0,0,83,85,10,0,9,143.99,0,1.00,32.00,-1003.00
2025-08-06T19:49:29.159378,0,-1,17,0,0,0,83,85,10,0,9,143.89,0,1.00,31.00,-992.00
2025-08-06T19:49:29.342619,0,-1,17,0,0,0,83,85,10,0,9,144.00,0,1.00,30.00,-994.00
2025-08-06T19:49:29.363418,0,-1,17,0,0,0,83,85,10,0,9,144.09,0,3.00,31.00,-999.00
2025-08-06T19:49:29.548678,0,-1,17,0,0,0,83,85,10,0,9,144.13,0,1.00,33.00,-1003.00
2025-08-06T19:49:29.567570,0,-1,17,0,0,0,82,84,10,0,9,144.30,0,2.00,33.00,-1006.00
2025-08-06T19:49:29.752824,0,-1,17,0,0,0,82,84,10,0,9,144.08,0,3.00,31.00,-996.00
2025-08-06T19:49:29.771513,0,-1,17,0,0,0,82,84,10,0,9,144.20,0,1.00,31.00,-994.00
2025-08-06T19:49:29.962401,0,-1,17,0,0,0,82,84,10,0,9,144.15,0,1.00,33.00,-998.00
2025-08-06T19:49:29.976235,0,-1,17,0,0,0,82,84,10,0,9,144.15,0,2.00,31.00,-999.00
2025-08-06T19:49:30.078035,0,-1,17,0,0,0,82,84,10,0,9,143.81,0,2.00,32.00,-998.00
2025-08-06T19:49:30.266152,0,-1,17,0,0,0,82,84,10,0,9,143.91,0,0.00,33.00,-1000.00
2025-08-06T19:49:30.281313,0,-1,17,0,0,0,82,84,10,0,9,144.09,0,2.00,33.00,-995.00
2025-08-06T19:49:30.470637,0,-1,17,0,0,0,82,84,10,0,9,144.02,0,3.00,31.00,-999.00
2025-08-06T19:49:30.485042,0,-1,17,0,0,0,82,84,10,0,9,143.68,0,2.00,33.00,-1000.00
2025-08-06T19:49:30.674734,0,-1,17,0,0,0,82,84,10,0,9,143.99,0,2.00,32.00,-998.00
2025-08-06T19:49:30.675237,0,-1,17,0,0,0,82,84,10,0,9,144.19,0,1.00,31.00,-1001.00
2025-08-06T19:49:30.739974,0,-1,17,0,0,0,82,84,10,0,9,143.97,0,1.00,31.00,-999.00
2025-08-06T19:49:30.879822,0,-1,17,0,0,0,82,84,10,0,9,143.78,0,2.00,32.00,-998.00
2025-08-06T19:49:30.944064,0,-1,17,0,0,0,82,84,10,0,9,144.10,0,2.00,31.00,-997.00
2025-08-06T19:49:31.086286,-2,0,17,0,0,0,82,84,10,0,9,144.25,0,29.00,60.00,-1070.00
2025-08-06T19:49:31.148043,0,-1,18,0,0,0,82,84,10,0,9,144.08,0,-56.00,165.00,-1377.00
2025-08-06T19:49:31.287949,2,-1,24,0,-1,-1,82,84,10,0,9,143.97,0,70.00,-117.00,-1473.00
2025-08-06T19:49:31.352017,7,-7,13,0,-6,-4,82,84,10,0,9,144.17,0,220.00,-289.00,-1125.00
2025-08-06T19:49:31.493055,0,-9,6,3,-6,-2,82,84,73,0,9,144.28,0,156.00,234.00,-588.00
2025-08-06T19:49:31.556006,0,-2,-9,5,-5,1,82,84,60,0,9,144.18,0,-55.00,358.00,-502.00
2025-08-06T19:49:31.699301,0,-1,-17,5,-3,5,82,84,67,0,9,144.17,0,-142.00,238.00,-553.00
2025-08-06T19:49:31.759935,-1,-3,-29,5,0,8,82,84,75,0,9,144.11,0,-243.00,-152.00,-814.00
2025-08-06T19:49:31.902100,-4,5,-49,2,-1,9,82,84,66,-10,9,143.81,0,-298.00,-165.00,-1268.00
2025-08-06T19:49:31.963855,0,9,-52,1,1,5,82,84,59,-20,9,143.82,0,104.00,-127.00,-1260.00
2025-08-06T19:49:32.107222,5,8,-54,0,3,3,82,84,55,-20,9,143.70,0,133.00,0.00,-1032.00
2025-08-06T19:49:32.167906,8,7,-58,0,2,3,82,84,51,-30,9,143.68,0,72.00,-273.00,-1106.00
2025-08-06T19:49:32.312063,8,9,-60,0,1,3,82,84,49,-30,9,143.81,0,279.00,-234.00,-931.00
2025-08-06T19:49:32.371886,11,10,-63,0,0,2,82,84,47,-30,9,143.77,0,396.00,-279.00,-1086.00
2025-08-06T19:49:32.516523,13,10,-65,0,0,0,82,84,46,-40,9,143.78,0,154.00,-348.00,-1143.00
2025-08-06T19:49:32.575836,11,11,-62,0,0,0,83,84,46,0,9,143.71,0,195.00,-97.00,-1116.00
2025-08-06T19:49:32.721432,6,10,-60,0,0,-1,83,84,48,0,9,143.71,0,216.00,-111.00,-919.00
2025-08-06T19:49:32.779921,6,9,-60,1,0,-1,83,84,49,0,9,143.85,0,123.00,-179.00,-907.00
2025-08-06T19:49:32.926147,6,8,-58,0,0,0,83,84,50,0,9,143.78,0,135.00,-219.00,-935.00
2025-08-06T19:49:32.983806,6,8,-56,0,0,0,83,84,51,0,9,143.77,0,-6.00,-65.00,-995.00
2025-08-06T19:49:33.085793,3,6,-52,0,0,0,83,84,51,0,9,143.63,0,126.00,-232.00,-887.00
2025-08-06T19:49:33.234304,1,9,-58,0,0,-1,83,84,52,0,9,143.69,0,-166.00,148.00,-1316.00
2025-08-06T19:49:33.289806,-4,8,-66,0,1,-3,83,84,56,0,9,143.78,0,96.00,-366.00,-1056.00
2025-08-06T19:49:33.391783,-3,8,-67,0,0,-5,83,84,60,0,9,143.82,0,-24.00,-356.00,-1193.00
2025-08-06T19:49:33.540919,-3,11,-67,0,-2,-5,83,84,67,0,9,144.22,0,107.00,-239.00,-850.00
2025-08-06T19:49:33.596232,-1,8,-64,0,-3,-4,83,85,72,10,9,143.82,0,85.00,-327.00,-940.00
2025-08-06T19:49:33.745385,0,0,-58,-2,-3,-6,83,85,77,10,9,143.99,0,-203.00,-189.00,-1023.00
2025-08-06T19:49:33.799728,-5,1,-57,-3,-2,-4,83,85,82,20,9,144.37,0,-14.00,130.00,-736.00
2025-08-06T19:49:33.901672,-4,0,-56,-2,-2,-2,83,85,72,20,9,144.04,0,31.00,133.00,-985.00
2025-08-06T19:49:33.953652,-5,-2,-55,-1,-1,-2,83,85,47,20,9,144.25,0,-92.00,126.00,-983.00
2025-08-06T19:49:34.055571,-6,-2,-56,-1,-1,-2,83,85,37,30,9,144.00,0,-125.00,131.00,-999.00
2025-08-06T19:49:34.157818,-8,-5,-58,0,0,-2,83,85,44,30,9,144.12,0,-248.00,200.00,-798.00
2025-08-06T19:49:34.259753,-7,-4,-56,1,2,0,83,85,53,0,9,144.22,0,-116.00,461.00,-497.00
2025-08-06T19:49:34.361818,-4,0,-60,3,3,4,83,85,88,0,9,143.84,0,-167.00,111.00,-652.00
2025-08-06T19:49:34.463816,1,1,-65,3,3,7,83,85,83,0,9,143.91,0,-6.00,-183.00,-757.00
2025-08-06T19:49:34.667107,8,5,-66,0,3,8,83,84,75,-10,9,143.94,0,237.00,-104.00,-1014.00
2025-08-06T19:49:34.667611,13,10,-67,0,2,8,83,84,68,-20,9,143.75,0,259.00,-177.00,-1095.00
2025-08-06T19:49:34.872256,13,15,-70,0,2,6,83,84,62,-30,9,143.96,0,328.00,-400.00,-1154.00
2025-08-06T19:49:34.872495,13,18,-75,0,1,4,83,84,57,-30,9,143.75,0,346.00,-306.00,-1078.00
2025-08-06T19:49:34.974144,13,15,-75,0,0,2,83,84,53,-40,9,143.65,0,358.00,-452.00,-1151.00
2025-08-06T19:49:35.076242,13,15,-74,0,0,0,83,84,53,-40,9,143.72,0,233.00,-298.00,-1247.00
2025-08-06T19:49:35.178344,9,16,-72,0,0,-2,83,84,55,-40,9,144.07,0,311.00,-380.00,-1196.00
2025-08-06T19:49:35.285272,7,13,-67,0,-1,-5,83,84,60,-30,9,143.81,0,208.00,-234.00,-1232.00
2025-08-06T19:49:35.381785,3,9,-63,0,-1,-7,83,84,67,-20,9,143.98,0,190.00,-269.00,-982.00
2025-08-06T19:49:35.488249,0,13,-66,1,-3,-7,83,84,76,-20,9,143.97,0,39.00,-236.00,-1044.00
2025-08-06T19:49:35.585636,0,14,-66,2,-2,-8,83,84,79,-10,9,144.16,0,-39.00,-281.00,-1002.00
2025-08-06T19:49:35.706777,0,16,-66,2,-2,-8,83,84,57,0,9,144.24,0,-42.00,-382.00,-840.00
2025-08-06T19:49:35.789698,2,12,-64,2,-2,-7,83,84,100,0,9,144.32,0,-39.00,-203.00,-953.00
2025-08-06T19:49:35.899974,4,4,-67,0,-1,-7,83,84,107,10,9,144.39,0,-88.00,-204.00,-823.00
2025-08-06T19:49:35.993665,1,0,-71,-1,0,-4,83,84,111,10,9,144.43,0,-65.00,-137.00,-543.00
2025-08-06T19:49:36.095513,1,1,-70,-2,0,0,83,84,112,20,9,144.36,0,-108.00,32.00,-564.00
2025-08-06T19:49:36.204287,1,6,-66,-1,1,4,83,84,106,10,9,144.51,0,-35.00,223.00,-557.00
2025-08-06T19:49:36.299415,6,2,-65,0,1,8,83,84,102,10,9,144.05,0,44.00,-241.00,-639.00
2025-08-06T19:49:36.407630,15,1,-58,-1,1,10,83,84,91,0,9,143.87,0,232.00,45.00,-1137.00
2025-08-06T19:49:36.503471,13,2,-56,-1,2,8,83,84,84,0,9,143.82,0,163.00,-153.00,-1176.00
2025-08-06T19:49:36.612457,3,4,-51,-2,3,7,83,84,74,-10,9,143.84,0,29.00,-66.00,-1087.00
2025-08-06T19:49:36.707620,-3,5,-50,-1,2,6,83,84,68,-20,9,143.97,0,-19.00,-146.00,-1050.00
2025-08-06T19:49:36.819400,-1,9,-56,-1,2,5,83,84,62,-20,9,143.93,0,163.00,-202.00,-1055.00
2025-08-06T19:49:36.911535,-1,12,-60,0,1,5,83,84,58,-30,9,143.81,0,100.00,-298.00,-1098.00
2025-08-06T19:49:37.022555,1,14,-62,0,0,4,83,84,54,-30,9,143.62,0,71.00,-321.00,-1236.00
2025-08-06T19:49:37.115427,1,14,-64,0,0,1,83,84,52,-40,9,143.86,0,93.00,-527.00,-1416.00
2025-08-06T19:49:37.228652,5,17,-63,-1,0,-3,83,84,55,-40,9,143.93,0,294.00,-325.00,-1316.00
2025-08-06T19:49:37.268485,5,17,-64,0,0,-7,83,84,62,-30,9,143.83,0,242.00,-254.00,-1065.00
2025-08-06T19:49:37.433263,3,13,-63,0,-1,-8,83,84,69,-20,9,143.95,0,85.00,-228.00,-904.00
2025-08-06T19:49:37.472467,2,11,-60,0,-2,-8,83,84,72,-10,9,143.99,0,20.00,-112.00,-906.00
2025-08-06T19:49:37.638646,2,10,-60,0,-2,-7,83,84,62,-10,9,144.21,0,-19.00,-151.00,-926.00
2025-08-06T19:49:37.676492,2,7,-61,0,-1,-6,83,84,87,0,9,144.35,0,-89.00,-67.00,-913.00
2025-08-06T19:49:37.778732,1,1,-62,0,0,-6,83,84,98,0,9,144.23,0,10.00,-79.00,-832.00
2025-08-06T19:49:37.880331,0,-1,-64,0,-1,-4,83,84,102,10,9,143.98,0,-116.00,-28.00,-875.00
2025-08-06T19:49:38.046051,0,-1,-65,-1,0,-3,83,84,105,10,9,144.15,0,-62.00,91.00,-778.00
2025-08-06T19:49:38.085070,-1,-2,-63,-1,0,-1,83,84,107,10,9,144.36,0,-72.00,119.00,-830.00
2025-08-06T19:49:38.252472,0,-6,-59,0,0,0,83,84,107,10,9,144.04,0,64.00,135.00,-888.00
2025-08-06T19:49:38.288254,1,-6,-58,0,0,1,83,84,105,10,9,144.64,0,-28.00,119.00,-1015.00
2025-08-06T19:49:38.457600,5,-9,-56,0,1,1,83,84,97,0,9,144.24,0,-88.00,121.00,-1021.00
2025-08-06T19:49:38.492322,5,-6,-53,-1,1,1,83,84,102,0,9,144.05,0,18.00,140.00,-972.00
2025-08-06T19:49:38.661486,6,-5,-51,-2,2,1,83,85,102,0,9,144.31,0,205.00,67.00,-840.00
2025-08-06T19:49:38.696347,5,-1,-47,-1,2,2,83,85,98,0,9,144.13,0,61.00,152.00,-647.00
2025-08-06T19:49:38.798335,5,1,-47,0,3,5,83,85,90,0,9,144.06,0,349.00,72.00,-689.00
2025-08-06T19:49:38.900190,7,6,-48,2,2,8,83,85,83,0,9,144.07,0,109.00,-171.00,-1034.00
2025-08-06T19:49:39.070372,9,8,-50,2,2,8,83,85,77,-10,9,143.69,0,119.00,-228.00,-989.00
2025-08-06T19:49:39.107455,4,12,-59,2,1,8,83,85,68,-20,9,143.93,0,107.00,-494.00,-1097.00
2025-08-06T19:49:39.206202,3,15,-63,0,0,6,83,85,62,-30,9,143.90,0,-93.00,-478.00,-1241.00
2025-08-06T19:49:39.377317,1,21,-65,0,0,3,83,85,59,-30,9,143.91,0,18.00,-364.00,-1118.00
2025-08-06T19:49:39.410196,1,20,-70,0,1,1,83,85,57,-40,9,143.44,0,87.00,-392.00,-955.00
2025-08-06T19:49:39.581989,0,17,-70,0,0,1,83,85,55,-40,9,143.90,0,73.00,-333.00,-1161.00
2025-08-06T19:49:39.614253,4,13,-66,0,0,0,83,85,55,-40,9,144.06,0,175.00,-313.00,-1320.00
2025-08-06T19:49:39.716156,6,12,-64,0,0,-3,83,85,61,-40,9,143.77,0,191.00,-262.00,-1211.00
2025-08-06T19:49:39.889118,6,10,-64,0,0,-6,83,85,68,0,9,143.60,0,197.00,-162.00,-1001.00
2025-08-06T19:49:39.920124,5,12,-62,1,0,-6,83,85,75,10,9,144.01,0,-2.00,-66.00,-1064.00
2025-08-06T19:49:40.095879,5,10,-61,1,0,-7,83,85,82,10,9,144.10,0,55.00,-238.00,-919.00
2025-08-06T19:49:40.124287,4,7,-61,1,0,-6,83,85,89,20,9,144.05,0,63.00,-117.00,-914.00
2025-08-06T19:49:40.298691,3,6,-62,0,0,-6,83,85,95,30,9,144.30,0,71.00,-221.00,-912.00
2025-08-06T19:49:40.328132,2,7,-58,0,0,-5,83,85,101,30,9,144.30,0,-37.00,-199.00,-955.00
2025-08-06T19:49:40.504962,1,6,-60,0,0,-5,83,85,106,40,9,144.11,0,52.00,-281.00,-976.00
2025-08-06T19:49:40.505167,3,5,-67,-1,0,-5,83,85,113,40,9,144.41,0,-78.00,-135.00,-995.00
2025-08-06T19:49:40.709386,0,5,-70,-2,0,-5,83,85,118,50,9,144.20,0,-26.00,-47.00,-757.00
2025-08-06T19:49:40.736152,-4,4,-70,-1,0,-3,83,85,114,60,9,144.30,0,-41.00,73.00,-592.00
2025-08-06T19:49:40.912958,-5,5,-68,0,0,0,83,85,96,60,9,144.55,0,26.00,39.00,-689.00
2025-08-06T19:49:40.913107,-3,6,-67,0,0,2,83,85,89,60,9,144.50,0,-46.00,8.00,-777.00
2025-08-06T19:49:40.991055,0,7,-68,1,1,4,83,85,102,50,9,144.22,0,18.00,-129.00,-750.00
2025-08-06T19:49:41.118143,2,7,-66,1,2,7,83,85,101,50,9,144.23,0,72.00,-151.00,-706.00
2025-08-06T19:49:41.196365,5,7,-63,0,2,9,83,85,93,40,9,144.11,0,-28.00,-185.00,-948.00
2025-08-06T19:49:41.324322,9,4,-60,0,2,10,83,85,79,30,9,143.98,0,277.00,-214.00,-639.00
